Time,Freq_Hz,Va_V,Vb_V,Vc_V,Vnavg_V,Vab_V,Vbc_V,Vca_V,Vlavg_V,Ia_A,Ib_A,Ic_A,Iavg_A,PFa,PFb,PFc,PF,LCavg,LCa,LCb,LCc,LC001,LC002,LC003,LC004,LC005,LC006,LC007,LC008,LC009,LCs1,LCs2,LCs3,I001_A,PF001,I002_A,PF002,I003_A,PF003,I004_A,PF004,I005_A,PF005,I006_A,PF006,I007_A,PF007,I008_A,PF008,I009_A,PF009,PFs1,PFs2,PFs3,Pa_kW,Pb_kW,Pc_kW,P_kW,Qa_kvar,Qb_kvar,Qc_kvar,Q_kvar,Sa_kVA,Sb_kVA,Sc_kVA,S_kVA,P001_kW,Q001_kvar,S001_kVA,P002_kW,Q002_kvar,S002_kVA,P003_kW,Q003_kvar,S003_kVA,P004_kW,Q004_kvar,S004_kVA,P005_kW,Q005_kvar,S005_kVA,P006_kW,Q006_kvar,S006_kVA,P007_kW,Q007_kvar,S007_kVA,P008_kW,Q008_kvar,S008_kVA,P009_kW,Q009_kvar,S009_kVA,Ps1_kW,Qs1_kvar,Ss1_kVA,Ps2_kW,Qs2_kvar,Ss2_kVA,Ps3_kW,Qs3_kvar,Ss3_kVA,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EP001_IMP_kWh,EP002_IMP_kWh,EP003_IMP_kWh,EP004_IMP_kWh,EP005_IMP_kWh,EP006_IMP_kWh,EP007_IMP_kWh,EP008_IMP_kWh,EP009_IMP_kWh,EPs1_IMP_kWh,EPs2_IMP_kWh,EPs3_IMP_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQ001_IMP_kvarh,EQ002_IMP_kvarh,EQ003_IMP_kvarh,EQ004_IMP_kvarh,EQ005_IMP_kvarh,EQ006_IMP_kvarh,EQ007_IMP_kvarh,EQ008_IMP_kvarh,EQ009_IMP_kvarh,EQs1_IMP_kvarh,EQs2_IMP_kvarh,EQs3_IMP_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,ES001_kVAh,ES002_kVAh,ES003_kVAh,ES004_kVAh,ES005_kVAh,ES006_kVAh,ES007_kVAh,ES008_kVAh,ES009_kVAh,ESs1_kVAh,ESs2_kVAh,ESs3_kVAh,Unbl_V,THD_Va,THD_Vb,THD_Vc,THD_Vavg,Unbl_I,OTHD_Va,ETHD_Va,CF_Va,THFF_Va,OTHD_Vb,ETHD_Vb,CF_Vb,THFF_Vb,OTHD_Vc,ETHD_Vc,CF_Vc,THFF_Vc,OTHD_I001,ETHD_I001,KF_I001,OTHD_I002,ETHD_I002,KF_I002,OTHD_I003,ETHD_I003,KF_I003,OTHD_I004,ETHD_I004,KF_I004,OTHD_I005,ETHD_I005,KF_I005,OTHD_I006,ETHD_I006,KF_I006,OTHD_I007,ETHD_I007,KF_I007,OTHD_I008,ETHD_I008,KF_I008,OTHD_I009,ETHD_I009,KF_I009,DMD_P_kW,DMD_Q_kvar,DMD_S_kVA,DMD_Ia_A,DMD_Pa_kW,DMD_Qa_kvar,DMD_Sa_kVA,DMD_Ib_A,DMD_Pb_kW,DMD_Qb_kvar,DMD_Sb_kVA,DMD_Ic_A,DMD_Pc_kW,DMD_Qc_kvar,DMD_Sc_kVA,DMD_I001_A,DMD_P001_kW,DMD_Q001_kvar,DMD_S001_kVA,DMD_I002_A,DMD_P002_kW,DMD_Q002_kvar,DMD_S002_kVA,DMD_I003_A,DMD_P003_kW,DMD_Q003_kvar,DMD_S003_kVA,DMD_I004_A,DMD_P004_kW,DMD_Q004_kvar,DMD_S004_kVA,DMD_I005_A,DMD_P005_kW,DMD_Q005_kvar,DMD_S005_kVA,DMD_I006_A,DMD_P006_kW,DMD_Q006_kvar,DMD_S006_kVA,DMD_I007_A,DMD_P007_kW,DMD_Q007_kvar,DMD_S007_kVA,DMD_I008_A,DMD_P008_kW,DMD_Q008_kvar,DMD_S008_kVA,DMD_I009_A,DMD_P009_kW,DMD_Q009_kvar,DMD_S009_kVA,DMD_Ps1_kW,DMD_Qs1_kvar,DMD_Ss1_kVA,DMD_Ps2_kW,DMD_Qs2_kvar,DMD_Ss2_kVA,DMD_Ps3_kW,DMD_Qs3_kvar,DMD_Ss3_kVA,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8
2022-09-13 07:47:01,50.226,229.465,231.969,232.704,231.379,398.699,403.366,399.458,400.508,10.313,3.616,3.567,5.832,0.878,0.678,1.000,0.869,L,L,C,R,R,L,R,R,C,R,R,R,R,R,L,R,0.000,1.000,10.284,0.881,0.000,1.000,0.000,1.000,3.615,0.678,0.000,1.000,0.000,1.000,3.496,1.000,0.000,1.000,1.000,0.877,1.000,2.079,0.569,0.861,3.508,0.892,-0.104,0.000,0.788,2.367,0.839,0.830,4.036,0.000,0.000,0.000,2.079,0.892,2.360,0.000,0.000,0.000,0.000,0.000,0.000,0.569,-0.104,0.839,0.000,0.000,0.000,0.000,0.000,0.000,0.861,0.000,0.814,0.000,0.000,0.000,0.000,0.000,0.000,3.508,0.787,4.000,0.000,0.000,0.000,35626.398,52185.301,36942.699,124754.398,11388.000,24012.301,226.200,32783.898,18958.100,443.500,17081.600,19361.699,499.500,61136.699,62315.102,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.699,54654.898,44753.102,141151.703,11644.600,28491.699,1607.400,33541.500,19520.699,1592.800,17621.100,25209.199,1922.900,62687.199,73196.203,5107.500,1.400,201,249,230,226,118.100,201,0,1.465,86,249,0,1.463,117,230,0,1.463,61,0,0,0.000,2844,0,2.200,0,0,0.000,0,0,0.000,9999,175,17.200,0,0,0.000,0,0,0.000,2989,924,4.800,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:48:00,50.344,229.451,231.454,231.785,230.897,398.574,402.268,398.891,399.911,8.150,4.192,3.924,5.422,0.889,0.743,0.932,0.862,L,L,C,R,R,L,R,R,C,R,R,R,R,R,L,R,0.000,1.000,8.223,0.883,0.000,1.000,0.000,1.000,4.186,0.751,0.000,1.000,0.000,1.000,3.921,0.973,0.000,1.000,1.000,0.872,1.000,1.663,0.721,0.848,3.231,0.698,-0.104,0.000,0.594,1.870,0.970,0.910,3.750,0.000,0.000,0.000,1.664,0.697,1.885,0.000,0.000,0.000,0.000,0.000,0.000,0.727,-0.104,0.968,0.000,0.000,0.000,0.000,0.000,0.000,0.884,0.000,0.909,0.000,0.000,0.000,0.000,0.000,0.000,3.276,0.593,3.754,0.000,0.000,0.000,35626.398,52185.301,36942.699,124754.398,11388.000,24012.301,226.200,32783.898,18958.100,443.500,17081.600,19361.699,499.500,61136.699,62315.102,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.699,54654.898,44753.102,141151.703,11644.600,28491.699,1607.400,33541.500,19520.699,1592.800,17621.100,25209.199,1922.900,62687.199,73196.203,5107.500,1.000,166,250,207,207,79.800,166,0,1.450,87,250,0,1.474,119,207,0,1.455,72,0,0,0.000,2907,62,2.400,0,0,0.000,0,0,0.000,8887,86,14.000,0,0,0.000,0,0,0.000,2886,0,4.300,0,0,0.000,0.201,0.043,0.252,0.582,0.110,0.049,0.134,0.238,0.035,-0.007,0.055,0.272,0.057,-0.000,0.063,0.000,0.000,0.000,0.000,0.580,0.110,0.049,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237,0.035,-0.007,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.057,-0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.201,0.043,0.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:49:00,50.314,229.415,231.415,231.758,230.863,398.382,402.078,398.846,399.769,8.161,4.185,3.837,5.394,0.888,0.740,0.957,0.866,L,L,C,R,R,L,R,R,C,R,R,R,R,R,L,R,0.000,1.000,8.149,0.888,0.000,1.000,0.000,1.000,4.181,0.741,0.000,1.000,0.000,1.000,3.832,0.958,0.000,1.000,1.000,0.864,1.000,1.662,0.717,0.851,3.230,0.691,-0.104,0.000,0.587,1.872,0.969,0.889,3.730,0.000,0.000,0.000,1.662,0.692,1.871,0.000,0.000,0.000,0.000,0.000,0.000,0.717,-0.104,0.968,0.000,0.000,0.000,0.000,0.000,0.000,0.851,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000,3.230,0.588,3.738,0.000,0.000,0.000,35626.398,52185.301,36942.699,124754.398,11388.000,24012.301,226.200,32783.898,18958.100,443.500,17081.600,19361.699,499.500,61136.699,62315.102,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.699,54654.898,44753.102,141151.703,11644.600,28491.699,1607.400,33541.500,19520.699,1592.800,17621.100,25209.199,1922.900,62687.199,73196.203,5107.500,1.000,169,246,210,208,80.800,169,0,1.455,99,246,0,1.473,114,210,0,1.456,69,0,0,0.000,2907,63,2.400,0,0,0.000,0,0,0.000,8923,67,14.400,0,0,0.000,0,0,0.000,2928,53,4.400,0,0,0.000,0.411,0.083,0.495,1.131,0.222,0.096,0.259,0.502,0.078,-0.013,0.116,0.517,0.111,-0.000,0.120,0.000,0.000,0.000,0.000,1.129,0.222,0.096,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.501,0.078,-0.013,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.515,0.111,-0.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.411,0.083,0.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:50:00,49.912,229.405,230.533,230.758,230.232,398.058,400.625,398.142,398.942,11.385,10.356,9.755,10.499,0.895,0.945,0.967,0.934,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,11.387,0.895,0.000,1.000,0.000,1.000,10.348,0.946,0.000,1.000,0.000,1.000,9.757,0.966,0.000,1.000,1.000,0.931,1.000,2.337,2.256,2.176,6.769,0.725,0.375,0.162,1.262,2.612,2.387,2.251,7.250,0.000,0.000,0.000,2.337,0.724,2.612,0.000,0.000,0.000,0.000,0.000,0.000,2.256,0.375,2.385,0.000,0.000,0.000,0.000,0.000,0.000,2.176,0.162,2.251,0.000,0.000,0.000,0.000,0.000,0.000,6.769,1.261,7.267,0.000,0.000,0.000,35626.500,52185.301,36942.699,124754.500,11388.000,24012.400,226.200,32783.898,18958.100,443.500,17081.600,19361.699,499.500,61136.699,62315.199,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.801,54654.898,44753.102,141151.797,11644.600,28491.801,1607.400,33541.500,19520.699,1592.800,17621.100,25209.199,1922.900,62687.199,73196.297,5107.500,0.800,144,168,132,148,36.800,144,0,1.449,89,168,0,1.446,74,132,0,1.436,0,0,0,0.000,3288,321,2.400,0,0,0.000,0,0,0.000,2742,593,2.600,0,0,0.000,0,0,0.000,2133,632,1.600,0,0,0.000,0.628,0.122,0.749,1.684,0.334,0.142,0.386,0.795,0.126,-0.020,0.184,0.772,0.167,-0.000,0.179,0.000,0.000,0.000,0.000,1.682,0.334,0.142,0.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.794,0.126,-0.020,0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.770,0.167,-0.000,0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.628,0.122,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:51:00,49.612,228.726,231.658,231.211,230.531,398.056,402.124,397.893,399.358,19.441,11.038,16.401,15.627,0.947,0.945,0.942,0.945,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,19.453,0.945,0.000,1.000,0.000,1.000,11.004,0.947,0.000,1.000,0.000,1.000,16.438,0.940,0.000,1.000,1.000,0.946,1.000,4.209,2.416,3.573,10.198,1.087,0.457,1.067,2.611,4.446,2.557,3.792,10.796,0.000,0.000,0.000,4.209,1.086,4.452,0.000,0.000,0.000,0.000,0.000,0.000,2.416,0.456,2.551,0.000,0.000,0.000,0.000,0.000,0.000,3.573,1.067,3.803,0.000,0.000,0.000,0.000,0.000,0.000,10.207,2.604,10.786,0.000,0.000,0.000,35626.500,52185.301,36942.801,124754.602,11388.000,24012.400,226.200,32783.898,18958.100,443.500,17081.600,19361.801,499.500,61136.699,62315.301,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.801,54655.000,44753.199,141152.000,11644.600,28491.801,1607.400,33541.500,19520.801,1592.800,17621.100,25209.301,1922.900,62687.199,73196.500,5107.500,1.200,140,152,98,130,53.400,140,0,1.445,47,152,0,1.438,57,98,0,1.426,0,0,0,0.000,1986,657,1.400,0,0,0.000,0,0,0.000,2767,694,2.700,0,0,0.000,0,0,0.000,1770,785,1.300,0,0,0.000,1.085,0.228,1.264,2.488,0.492,0.196,0.571,1.483,0.271,0.005,0.343,1.519,0.321,0.027,0.351,0.000,0.000,0.000,0.000,2.487,0.492,0.196,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.482,0.271,0.005,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.518,0.321,0.027,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.085,0.228,1.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:52:00,49.421,228.639,231.790,230.972,230.467,398.235,402.270,397.534,399.346,19.287,11.415,17.732,16.145,0.946,0.949,0.954,0.950,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,19.270,0.947,0.000,1.000,0.000,1.000,11.420,0.948,0.000,1.000,0.000,1.000,17.753,0.953,0.000,1.000,1.000,0.950,1.000,4.172,2.510,3.909,10.591,1.083,0.468,0.980,2.530,4.410,2.646,4.096,11.151,0.000,0.000,0.000,4.172,1.083,4.407,0.000,0.000,0.000,0.000,0.000,0.000,2.510,0.468,2.647,0.000,0.000,0.000,0.000,0.000,0.000,3.909,0.980,4.101,0.000,0.000,0.000,0.000,0.000,0.000,10.591,2.532,11.143,0.000,0.000,0.000,35626.602,52185.398,36942.801,124754.797,11388.000,24012.500,226.200,32783.898,18958.199,443.500,17081.600,19361.801,499.500,61136.699,62315.500,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41743.898,54655.000,44753.199,141152.094,11644.600,28491.900,1607.400,33541.500,19520.801,1592.800,17621.100,25209.301,1922.900,62687.199,73196.602,5107.500,1.300,133,153,97,127,47.900,133,0,1.449,35,153,0,1.439,57,97,0,1.426,0,0,0,0.000,1948,705,1.400,0,0,0.000,0,0,0.000,2702,732,2.600,0,0,0.000,0,0,0.000,1683,708,1.300,0,0,0.000,1.749,0.403,1.973,3.753,0.764,0.270,0.860,2.211,0.429,0.035,0.511,2.605,0.556,0.098,0.602,0.000,0.000,0.000,0.000,3.751,0.764,0.270,0.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.209,0.429,0.035,0.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.603,0.556,0.098,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.749,0.403,1.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:53:00,49.316,229.057,231.155,230.364,230.192,398.554,400.610,397.337,398.834,18.883,15.450,18.211,17.514,0.941,0.974,0.957,0.956,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,18.865,0.942,0.000,1.000,0.000,1.000,15.445,0.975,0.000,1.000,0.000,1.000,18.187,0.958,0.000,1.000,1.000,0.956,1.000,4.072,3.480,4.014,11.566,1.106,0.428,0.997,2.532,4.326,3.571,4.195,12.092,0.000,0.000,0.000,4.072,1.105,4.321,0.000,0.000,0.000,0.000,0.000,0.000,3.480,0.428,3.570,0.000,0.000,0.000,0.000,0.000,0.000,4.014,0.997,4.190,0.000,0.000,0.000,0.000,0.000,0.000,11.566,2.537,12.103,0.000,0.000,0.000,35626.699,52185.398,36942.898,124755.000,11388.000,24012.600,226.200,32783.898,18958.199,443.500,17081.600,19361.900,499.500,61136.699,62315.699,1166.000,13748.600,11052.700,14512.900,39314.199,3231.600,8944.300,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.000,4841.000,41744.000,54655.102,44753.301,141152.406,11644.600,28492.000,1607.400,33541.500,19520.900,1592.800,17621.100,25209.400,1922.900,62687.199,73196.898,5107.500,0.900,121,142,97,120,19.500,121,0,1.439,51,142,0,1.437,43,97,0,1.426,0,0,0,0.000,1974,761,1.400,0,0,0.000,0,0,0.000,2016,640,1.800,0,0,0.000,0,0,0.000,1638,728,1.300,0,0,0.000,2.453,0.572,2.715,5.047,1.045,0.341,1.156,2.970,0.596,0.066,0.687,3.774,0.812,0.165,0.872,0.000,0.000,0.000,0.000,5.046,1.045,0.341,1.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.968,0.596,0.066,0.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.772,0.812,0.165,0.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.453,0.572,2.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:54:00,49.297,228.947,231.075,230.330,230.117,398.355,400.651,397.265,398.757,19.732,16.003,18.720,18.152,0.951,0.973,0.960,0.961,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,19.734,0.951,0.000,1.000,0.000,1.000,16.028,0.972,0.000,1.000,0.000,1.000,18.778,0.956,0.000,1.000,1.000,0.961,1.000,4.297,3.600,4.137,12.034,1.086,0.415,0.978,2.479,4.518,3.698,4.312,12.527,0.000,0.000,0.000,4.297,1.086,4.519,0.000,0.000,0.000,0.000,0.000,0.000,3.600,0.415,3.705,0.000,0.000,0.000,0.000,0.000,0.000,4.137,0.977,4.326,0.000,0.000,0.000,0.000,0.000,0.000,12.035,2.426,12.522,0.000,0.000,0.000,35626.699,52185.500,36943.000,124755.203,11388.000,24012.600,226.200,32783.898,18958.301,443.500,17081.600,19362.000,499.500,61136.699,62315.898,1166.000,13748.700,11052.700,14512.900,39314.301,3231.600,8944.400,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.100,4841.000,41744.102,54655.102,44753.398,141152.594,11644.600,28492.100,1607.400,33541.500,19520.900,1592.800,17621.100,25209.500,1922.900,62687.199,73197.102,5107.500,0.900,124,144,101,123,20.000,124,0,1.445,52,144,0,1.438,30,101,0,1.426,27,0,0,0.000,1994,723,1.400,0,0,0.000,0,0,0.000,1904,478,1.700,0,0,0.000,0,0,0.000,1689,725,1.300,0,0,0.000,3.200,0.741,3.502,6.305,1.317,0.415,1.444,3.917,0.804,0.095,0.906,4.986,1.079,0.231,1.152,0.000,0.000,0.000,0.000,6.304,1.317,0.415,1.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.915,0.804,0.095,0.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.985,1.079,0.231,1.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,0.741,3.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:55:00,49.221,228.983,231.098,230.353,230.145,398.139,400.606,397.347,398.697,20.158,16.588,19.176,18.641,0.947,0.971,0.956,0.957,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,20.129,0.948,0.000,1.000,0.000,1.000,16.595,0.970,0.000,1.000,0.000,1.000,19.179,0.956,0.000,1.000,1.000,0.959,1.000,4.370,3.722,4.224,12.316,1.052,0.389,0.950,2.392,4.616,3.833,4.417,12.867,0.000,0.000,0.000,4.370,1.053,4.610,0.000,0.000,0.000,0.000,0.000,0.000,3.722,0.389,3.836,0.000,0.000,0.000,0.000,0.000,0.000,4.224,0.951,4.419,0.000,0.000,0.000,0.000,0.000,0.000,12.316,2.391,12.848,0.000,0.000,0.000,35626.801,52185.602,36943.000,124755.398,11388.000,24012.699,226.200,32783.898,18958.400,443.500,17081.600,19362.000,499.500,61136.699,62316.102,1166.000,13748.700,11052.700,14512.900,39314.301,3231.600,8944.400,1572.800,5981.700,3606.000,1465.000,2273.000,10421.900,1818.000,11470.700,22938.100,4841.000,41744.102,54655.199,44753.500,141152.797,11644.600,28492.100,1607.400,33541.500,19521.000,1592.800,17621.100,25209.600,1922.900,62687.199,73197.297,5107.500,0.900,119,139,100,119,19.000,119,0,1.445,30,139,0,1.437,34,100,0,1.426,25,0,0,0.000,1960,742,1.400,0,0,0.000,0,0,0.000,1822,779,1.700,0,0,0.000,0,0,0.000,1660,745,1.300,0,0,0.000,3.997,0.904,4.334,7.613,1.600,0.487,1.743,4.981,1.044,0.122,1.152,6.231,1.353,0.295,1.438,0.000,0.000,0.000,0.000,7.611,1.600,0.487,1.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.979,1.044,0.122,1.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.229,1.353,0.295,1.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.997,0.904,4.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-13 07:56:00,49.212,228.843,231.033,230.256,230.044,398.433,400.618,397.120,398.724,20.576,16.940,19.726,19.081,0.952,0.975,0.959,0.961,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,20.605,0.950,0.000,1.000,0.000,1.000,16.954,0.973,0.000,1.000,0.000,1.000,19.724,0.958,0.000,1.000,1.000,0.962,1.000,4.482,3.815,4.354,12.651,1.052,0.370,0.950,2.373,4.709,3.914,4.542,13.164,0.000,0.000,0.000,4.482,1.053,4.718,0.000,0.000,0.000,0.000,0.000,0.000,3.815,0.370,3.919,0.000,0.000,0.000,0.000,0.000,0.000,4.354,0.951,4.544,0.000,0.000,0.000,0.000,0.000,0.000,12.651,2.375,13.154,0.000,0.000,0.000,35626.898,52185.602,36943.102,124755.602,11388.000,24012.801,226.200,32783.898,18958.400,443.500,17081.600,19362.100,499.500,61136.699,62316.301,1166.000,13748.700,11052.700,14513.000,39314.398,3231.600,8944.400,1572.800,5981.700,3606.000,1465.000,2273.000,10422.000,1818.000,11470.700,22938.199,4841.000,41744.199,54655.199,44753.500,141152.906,11644.600,28492.199,1607.400,33541.500,19521.000,1592.800,17621.100,25209.600,1922.900,62687.199,73197.398,5107.500,0.900,118,145,99,120,19.100,118,0,1.439,26,145,0,1.438,37,99,0,1.426,21,0,0,0.000,1955,701,1.400,0,0,0.000,0,0,0.000,1763,754,1.600,0,0,0.000,0,0,0.000,1677,761,1.300,0,0,0.000,4.817,1.064,5.188,8.953,1.892,0.557,2.050,6.079,1.291,0.148,1.406,7.504,1.634,0.359,1.732,0.000,0.000,0.000,0.000,8.951,1.892,0.557,2.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.077,1.291,0.148,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.502,1.634,0.359,1.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.817,1.064,5.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
