Time,Freq_Hz,Va_V,Vb_V,Vc_V,Vnavg_V,Vab_V,Vbc_V,Vca_V,Vlavg_V,Ia_A,Ib_A,Ic_A,Iavg_A,PFa,PFb,PFc,PF,LCavg,LCa,LCb,LCc,LC001,LC002,LC003,LC004,LC005,LC006,LC007,LC008,LC009,LCs1,LCs2,LCs3,I001_A,PF001,I002_A,PF002,I003_A,PF003,I004_A,PF004,I005_A,PF005,I006_A,PF006,I007_A,PF007,I008_A,PF008,I009_A,PF009,PFs1,PFs2,PFs3,Pa_kW,Pb_kW,Pc_kW,P_kW,Qa_kvar,Qb_kvar,Qc_kvar,Q_kvar,Sa_kVA,Sb_kVA,Sc_kVA,S_kVA,P001_kW,Q001_kvar,S001_kVA,P002_kW,Q002_kvar,S002_kVA,P003_kW,Q003_kvar,S003_kVA,P004_kW,Q004_kvar,S004_kVA,P005_kW,Q005_kvar,S005_kVA,P006_kW,Q006_kvar,S006_kVA,P007_kW,Q007_kvar,S007_kVA,P008_kW,Q008_kvar,S008_kVA,P009_kW,Q009_kvar,S009_kVA,Ps1_kW,Qs1_kvar,Ss1_kVA,Ps2_kW,Qs2_kvar,Ss2_kVA,Ps3_kW,Qs3_kvar,Ss3_kVA,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EP001_IMP_kWh,EP002_IMP_kWh,EP003_IMP_kWh,EP004_IMP_kWh,EP005_IMP_kWh,EP006_IMP_kWh,EP007_IMP_kWh,EP008_IMP_kWh,EP009_IMP_kWh,EPs1_IMP_kWh,EPs2_IMP_kWh,EPs3_IMP_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQ001_IMP_kvarh,EQ002_IMP_kvarh,EQ003_IMP_kvarh,EQ004_IMP_kvarh,EQ005_IMP_kvarh,EQ006_IMP_kvarh,EQ007_IMP_kvarh,EQ008_IMP_kvarh,EQ009_IMP_kvarh,EQs1_IMP_kvarh,EQs2_IMP_kvarh,EQs3_IMP_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,ES001_kVAh,ES002_kVAh,ES003_kVAh,ES004_kVAh,ES005_kVAh,ES006_kVAh,ES007_kVAh,ES008_kVAh,ES009_kVAh,ESs1_kVAh,ESs2_kVAh,ESs3_kVAh,Unbl_V,THD_Va,THD_Vb,THD_Vc,THD_Vavg,Unbl_I,OTHD_Va,ETHD_Va,CF_Va,THFF_Va,OTHD_Vb,ETHD_Vb,CF_Vb,THFF_Vb,OTHD_Vc,ETHD_Vc,CF_Vc,THFF_Vc,OTHD_I001,ETHD_I001,KF_I001,OTHD_I002,ETHD_I002,KF_I002,OTHD_I003,ETHD_I003,KF_I003,OTHD_I004,ETHD_I004,KF_I004,OTHD_I005,ETHD_I005,KF_I005,OTHD_I006,ETHD_I006,KF_I006,OTHD_I007,ETHD_I007,KF_I007,OTHD_I008,ETHD_I008,KF_I008,OTHD_I009,ETHD_I009,KF_I009,DMD_P_kW,DMD_Q_kvar,DMD_S_kVA,DMD_Ia_A,DMD_Pa_kW,DMD_Qa_kvar,DMD_Sa_kVA,DMD_Ib_A,DMD_Pb_kW,DMD_Qb_kvar,DMD_Sb_kVA,DMD_Ic_A,DMD_Pc_kW,DMD_Qc_kvar,DMD_Sc_kVA,DMD_I001_A,DMD_P001_kW,DMD_Q001_kvar,DMD_S001_kVA,DMD_I002_A,DMD_P002_kW,DMD_Q002_kvar,DMD_S002_kVA,DMD_I003_A,DMD_P003_kW,DMD_Q003_kvar,DMD_S003_kVA,DMD_I004_A,DMD_P004_kW,DMD_Q004_kvar,DMD_S004_kVA,DMD_I005_A,DMD_P005_kW,DMD_Q005_kvar,DMD_S005_kVA,DMD_I006_A,DMD_P006_kW,DMD_Q006_kvar,DMD_S006_kVA,DMD_I007_A,DMD_P007_kW,DMD_Q007_kvar,DMD_S007_kVA,DMD_I008_A,DMD_P008_kW,DMD_Q008_kvar,DMD_S008_kVA,DMD_I009_A,DMD_P009_kW,DMD_Q009_kvar,DMD_S009_kVA,DMD_Ps1_kW,DMD_Qs1_kvar,DMD_Ss1_kVA,DMD_Ps2_kW,DMD_Qs2_kvar,DMD_Ss2_kVA,DMD_Ps3_kW,DMD_Qs3_kvar,DMD_Ss3_kVA,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8
2022-09-15 15:57:00,49.536,230.016,231.665,231.040,230.907,399.186,401.060,398.636,399.627,15.177,12.342,15.453,14.324,0.962,0.941,0.946,0.950,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.181,0.961,0.000,1.000,0.000,1.000,12.374,0.938,0.000,1.000,0.000,1.000,15.472,0.945,0.000,1.000,1.000,0.953,1.000,3.357,2.691,3.379,9.427,0.526,0.623,0.873,2.022,3.491,2.859,3.571,9.921,0.000,0.000,0.000,3.357,0.528,3.493,0.000,0.000,0.000,0.000,0.000,0.000,2.691,0.624,2.868,0.000,0.000,0.000,0.000,0.000,0.000,3.379,0.875,3.576,0.000,0.000,0.000,0.000,0.000,0.000,9.427,2.024,9.893,0.000,0.000,0.000,35652.000,52310.199,36973.199,124935.398,11388.000,24037.900,226.200,32874.102,18992.801,443.500,17081.600,19392.199,499.500,61226.898,62405.898,1166.000,13755.700,11059.200,14522.700,39337.602,3236.100,8946.900,1572.800,5983.900,3610.300,1465.000,2276.600,10428.100,1818.000,11481.000,22951.100,4841.000,41770.398,54781.898,44784.898,141337.203,11644.600,28518.400,1607.400,33632.898,19556.301,1592.800,17621.100,25241.000,1922.900,62778.602,73290.297,5107.500,0.700,144,166,127,145,22.600,144,0,1.442,66,166,0,1.447,70,127,0,1.438,87,0,0,0.000,2024,1296,1.700,0,0,0.000,0,0,0.000,2584,726,2.400,0,0,0.000,0,0,0.000,1739,873,1.600,0,0,0.000,9.637,1.679,10.041,11.569,2.528,0.363,2.667,16.647,3.728,0.503,3.837,15.408,3.382,0.812,3.536,0.000,0.000,0.000,0.000,11.569,2.528,0.363,2.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.647,3.728,0.503,3.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.408,3.382,0.812,3.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.637,1.679,10.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 15:58:00,49.526,229.945,231.582,230.910,230.812,399.257,401.242,398.697,399.732,15.085,12.483,15.517,14.362,0.969,0.939,0.942,0.951,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.073,0.969,0.000,1.000,0.000,1.000,12.493,0.938,0.000,1.000,0.000,1.000,15.511,0.942,0.000,1.000,1.000,0.951,1.000,3.362,2.713,3.375,9.450,0.533,0.629,0.879,2.041,3.468,2.891,3.582,9.941,0.000,0.000,0.000,3.362,0.533,3.469,0.000,0.000,0.000,0.000,0.000,0.000,2.713,0.629,2.894,0.000,0.000,0.000,0.000,0.000,0.000,3.375,0.880,3.584,0.000,0.000,0.000,0.000,0.000,0.000,9.450,2.043,9.941,0.000,0.000,0.000,35652.000,52310.199,36973.301,124935.500,11388.000,24037.900,226.200,32874.102,18992.801,443.500,17081.600,19392.301,499.500,61226.898,62406.000,1166.000,13755.800,11059.200,14522.700,39337.699,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.100,1818.000,11481.000,22951.199,4841.000,41770.500,54782.000,44785.000,141337.500,11644.600,28518.500,1607.400,33632.898,19556.400,1592.800,17621.100,25241.100,1922.900,62778.602,73290.602,5107.500,0.700,140,163,128,143,21.700,140,0,1.441,70,163,0,1.446,64,128,0,1.439,87,0,0,0.000,2019,611,1.600,0,0,0.000,0,0,0.000,2605,693,2.400,0,0,0.000,0,0,0.000,1750,885,1.600,0,0,0.000,9.624,1.728,10.037,11.908,2.604,0.395,2.745,16.281,3.639,0.514,3.754,15.407,3.381,0.819,3.538,0.000,0.000,0.000,0.000,11.908,2.604,0.395,2.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.281,3.639,0.514,3.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.407,3.381,0.819,3.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.624,1.728,10.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 15:59:00,49.517,229.850,231.514,230.879,230.748,399.172,401.332,398.640,399.715,15.214,12.315,15.394,14.308,0.962,0.941,0.952,0.953,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.202,0.963,0.000,1.000,0.000,1.000,12.327,0.940,0.000,1.000,0.000,1.000,15.377,0.953,0.000,1.000,1.000,0.953,1.000,3.365,2.684,3.384,9.433,0.526,0.629,0.879,2.035,3.497,2.851,3.554,9.902,0.000,0.000,0.000,3.365,0.527,3.496,0.000,0.000,0.000,0.000,0.000,0.000,2.684,0.630,2.856,0.000,0.000,0.000,0.000,0.000,0.000,3.384,0.880,3.552,0.000,0.000,0.000,0.000,0.000,0.000,9.431,2.034,9.893,0.000,0.000,0.000,35652.102,52310.301,36973.301,124935.703,11388.000,24038.000,226.200,32874.102,18992.900,443.500,17081.600,19392.301,499.500,61226.898,62406.199,1166.000,13755.800,11059.200,14522.700,39337.699,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.100,1818.000,11481.000,22951.199,4841.000,41770.500,54782.000,44785.000,141337.500,11644.600,28518.500,1607.400,33632.898,19556.400,1592.800,17621.100,25241.100,1922.900,62778.602,73290.602,5107.500,0.700,146,166,128,146,21.400,146,0,1.442,72,166,0,1.447,68,128,0,1.433,87,0,0,0.000,2011,977,1.600,0,0,0.000,0,0,0.000,2583,728,2.400,0,0,0.000,0,0,0.000,1720,806,1.600,0,0,0.000,9.618,1.777,10.039,12.252,2.681,0.427,2.823,15.918,3.552,0.525,3.672,15.422,3.385,0.825,3.544,0.000,0.000,0.000,0.000,12.252,2.681,0.427,2.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.918,3.552,0.525,3.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.422,3.385,0.825,3.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.618,1.777,10.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:00:00,49.497,230.395,230.533,230.263,230.397,399.476,399.251,398.766,399.164,15.147,17.789,15.393,16.110,0.963,0.976,0.949,0.963,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.142,0.963,0.000,1.000,0.000,1.000,17.790,0.975,0.000,1.000,0.000,1.000,15.415,0.948,0.000,1.000,1.000,0.963,1.000,3.362,4.000,3.365,10.727,0.552,0.500,0.873,1.925,3.490,4.101,3.544,11.135,0.000,0.000,0.000,3.362,0.552,3.490,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.501,4.102,0.000,0.000,0.000,0.000,0.000,0.000,3.365,0.873,3.550,0.000,0.000,0.000,0.000,0.000,0.000,10.727,1.922,11.139,0.000,0.000,0.000,35652.199,52310.301,36973.398,124935.898,11388.000,24038.100,226.200,32874.102,18992.900,443.500,17081.600,19392.400,499.500,61226.898,62406.398,1166.000,13755.800,11059.200,14522.700,39337.699,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.100,1818.000,11481.000,22951.199,4841.000,41770.602,54782.102,44785.102,141337.797,11644.600,28518.600,1607.400,33632.898,19556.500,1592.800,17621.100,25241.199,1922.900,62778.602,73290.898,5107.500,0.000,129,161,127,139,15.600,129,0,1.439,67,161,0,1.448,55,127,0,1.439,82,0,0,0.000,2059,978,1.700,0,0,0.000,0,0,0.000,1693,632,1.600,0,0,0.000,0,0,0.000,1685,934,1.500,0,0,0.000,9.616,1.827,10.048,12.595,2.758,0.459,2.901,15.610,3.473,0.536,3.602,15.416,3.384,0.832,3.545,0.000,0.000,0.000,0.000,12.595,2.758,0.459,2.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.610,3.473,0.536,3.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.416,3.384,0.832,3.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.616,1.827,10.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:01:00,49.469,230.388,230.498,230.298,230.394,399.359,399.203,398.778,399.113,15.142,17.751,15.236,16.043,0.961,0.976,0.955,0.965,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.139,0.961,0.000,1.000,0.000,1.000,17.758,0.975,0.000,1.000,0.000,1.000,15.271,0.952,0.000,1.000,1.000,0.962,1.000,3.352,3.994,3.349,10.695,0.558,0.507,0.878,1.943,3.488,4.091,3.508,11.088,0.000,0.000,0.000,3.352,0.558,3.489,0.000,0.000,0.000,0.000,0.000,0.000,3.994,0.507,4.095,0.000,0.000,0.000,0.000,0.000,0.000,3.349,0.878,3.518,0.000,0.000,0.000,0.000,0.000,0.000,10.695,1.942,11.118,0.000,0.000,0.000,35652.199,52310.398,36973.398,124936.000,11388.000,24038.100,226.200,32874.102,18993.000,443.500,17081.600,19392.400,499.500,61226.898,62406.500,1166.000,13755.800,11059.200,14522.700,39337.699,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.100,1818.000,11481.000,22951.199,4841.000,41770.602,54782.199,44785.199,141338.000,11644.600,28518.600,1607.400,33632.898,19556.600,1592.800,17621.100,25241.301,1922.900,62778.602,73291.102,5107.500,0.400,129,164,129,140,18.900,129,0,1.434,63,164,0,1.449,57,129,0,1.439,91,0,0,0.000,2065,1106,1.700,0,0,0.000,0,0,0.000,1695,686,1.600,0,0,0.000,0,0,0.000,1640,785,1.500,0,0,0.000,9.699,1.871,10.137,12.935,2.835,0.493,2.980,15.614,3.475,0.539,3.604,15.450,3.390,0.839,3.554,0.000,0.000,0.000,0.000,12.935,2.835,0.493,2.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.614,3.475,0.539,3.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.450,3.390,0.839,3.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.699,1.871,10.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:02:00,49.335,230.151,230.880,229.840,230.290,399.350,399.446,398.186,398.994,15.225,17.797,18.232,17.085,0.961,0.974,0.830,0.919,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,15.201,0.960,0.000,1.000,0.000,1.000,17.825,0.972,0.000,1.000,0.000,1.000,16.503,0.914,0.000,1.000,1.000,0.976,1.000,3.367,4.004,3.479,10.849,0.556,0.518,0.870,1.944,3.504,4.109,4.191,11.803,0.000,0.000,0.000,3.367,0.559,3.507,0.000,0.000,0.000,0.000,0.000,0.000,4.004,0.520,4.119,0.000,0.000,0.000,0.000,0.000,0.000,3.479,0.874,3.808,0.000,0.000,0.000,0.000,0.000,0.000,10.849,1.947,11.119,0.000,0.000,0.000,35652.301,52310.500,36973.500,124936.297,11388.000,24038.199,226.200,32874.102,18993.100,443.500,17081.600,19392.500,499.500,61226.898,62406.801,1166.000,13755.800,11059.200,14522.800,39337.801,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.200,1818.000,11481.000,22951.301,4841.000,41770.699,54782.199,44785.199,141338.094,11644.600,28518.699,1607.400,33632.898,19556.600,1592.800,17621.100,25241.301,1922.900,62778.602,73291.203,5107.500,0.000,129,163,128,140,16.600,129,0,1.439,75,163,0,1.449,51,128,0,1.439,87,0,0,0.000,2062,596,1.700,0,0,0.000,0,0,0.000,1694,735,1.600,0,0,0.000,0,0,0.000,1626,787,1.500,0,0,0.000,9.750,1.885,10.188,13.140,2.883,0.501,3.027,15.614,3.475,0.541,3.604,15.461,3.392,0.842,3.557,0.000,0.000,0.000,0.000,13.140,2.883,0.501,3.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.614,3.475,0.541,3.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.461,3.392,0.842,3.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.750,1.885,10.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:03:00,49.593,230.645,230.084,228.899,229.876,399.748,397.687,397.333,398.256,9.975,17.825,14.884,14.228,0.936,0.976,1.000,0.983,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,10.010,0.932,0.000,1.000,0.000,1.000,17.810,0.976,0.000,1.000,0.000,1.000,14.924,1.000,0.000,1.000,1.000,0.983,1.000,2.154,4.003,3.486,9.644,0.418,0.463,0.791,1.671,2.301,4.101,3.407,9.809,0.000,0.000,0.000,2.154,0.417,2.311,0.000,0.000,0.000,0.000,0.000,0.000,4.003,0.462,4.101,0.000,0.000,0.000,0.000,0.000,0.000,3.486,0.790,3.419,0.000,0.000,0.000,0.000,0.000,0.000,9.644,1.671,9.814,0.000,0.000,0.000,35652.301,52310.500,36973.602,124936.398,11388.000,24038.199,226.200,32874.102,18993.100,443.500,17081.600,19392.600,499.500,61226.898,62406.898,1166.000,13755.800,11059.200,14522.800,39337.801,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.200,1818.000,11481.000,22951.301,4841.000,41770.801,54782.301,44785.301,141338.406,11644.600,28518.801,1607.400,33632.898,19556.699,1592.800,17621.100,25241.400,1922.900,62778.602,73291.500,5107.500,0.700,152,168,133,151,54.900,152,0,1.454,79,168,0,1.450,44,133,0,1.440,80,0,0,0.000,2922,1242,2.600,0,0,0.000,0,0,0.000,1724,677,1.600,0,0,0.000,0,0,0.000,1471,941,1.400,0,0,0.000,9.843,1.904,10.282,13.506,2.969,0.509,3.111,15.621,3.476,0.545,3.606,15.489,3.397,0.849,3.565,0.000,0.000,0.000,0.000,13.506,2.969,0.509,3.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.621,3.476,0.545,3.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.489,3.397,0.849,3.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.843,1.904,10.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:04:00,49.574,230.602,230.375,228.724,229.900,399.681,397.901,396.661,398.081,9.997,17.805,16.703,14.835,0.937,0.980,0.968,0.965,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,10.001,0.936,0.000,1.000,0.000,1.000,17.811,0.979,0.000,1.000,0.000,1.000,16.700,0.968,0.000,1.000,1.000,0.967,1.000,2.160,4.018,3.696,9.874,0.418,0.469,0.765,1.651,2.305,4.102,3.820,10.227,0.000,0.000,0.000,2.159,0.418,2.307,0.000,0.000,0.000,0.000,0.000,0.000,4.020,0.469,4.103,0.000,0.000,0.000,0.000,0.000,0.000,3.695,0.764,3.820,0.000,0.000,0.000,0.000,0.000,0.000,9.874,1.658,10.215,0.000,0.000,0.000,35652.398,52310.602,36973.602,124936.602,11388.000,24038.301,226.200,32874.102,18993.199,443.500,17081.600,19392.600,499.500,61226.898,62407.102,1166.000,13755.800,11059.200,14522.800,39337.801,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.200,1818.000,11481.000,22951.301,4841.000,41770.801,54782.398,44785.398,141338.594,11644.600,28518.801,1607.400,33632.898,19556.801,1592.800,17621.100,25241.500,1922.900,62778.602,73291.703,5107.500,0.700,148,162,131,147,53.500,148,0,1.448,70,162,0,1.448,48,131,0,1.440,74,0,0,0.000,2907,1269,2.500,0,0,0.000,0,0,0.000,1747,731,1.600,0,0,0.000,0,0,0.000,1319,828,1.300,0,0,0.000,9.889,1.907,10.328,13.581,2.991,0.512,3.128,15.727,3.497,0.544,3.630,15.510,3.401,0.851,3.570,0.000,0.000,0.000,0.000,13.581,2.991,0.512,3.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.727,3.497,0.544,3.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.510,3.401,0.851,3.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.889,1.907,10.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:05:00,49.584,230.750,230.459,228.845,230.018,399.914,397.705,396.859,398.159,9.989,17.873,16.502,14.788,0.934,0.976,0.969,0.964,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,9.992,0.934,0.000,1.000,0.000,1.000,17.847,0.978,0.000,1.000,0.000,1.000,16.493,0.970,0.000,1.000,1.000,0.963,1.000,2.153,4.019,3.659,9.831,0.418,0.476,0.771,1.665,2.305,4.120,3.777,10.201,0.000,0.000,0.000,2.153,0.417,2.305,0.000,0.000,0.000,0.000,0.000,0.000,4.019,0.475,4.111,0.000,0.000,0.000,0.000,0.000,0.000,3.659,0.770,3.773,0.000,0.000,0.000,0.000,0.000,0.000,9.831,1.663,10.206,0.000,0.000,0.000,35652.398,52310.699,36973.699,124936.797,11388.000,24038.301,226.200,32874.102,18993.301,443.500,17081.600,19392.699,499.500,61226.898,62407.301,1166.000,13755.800,11059.200,14522.800,39337.801,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.200,1818.000,11481.000,22951.301,4841.000,41770.801,54782.398,44785.398,141338.594,11644.600,28518.801,1607.400,33632.898,19556.801,1592.800,17621.100,25241.500,1922.900,62778.602,73291.703,5107.500,0.800,143,164,126,144,53.000,143,0,1.448,64,164,0,1.449,52,126,0,1.440,72,0,0,0.000,2882,1334,2.500,0,0,0.000,0,0,0.000,1758,653,1.600,0,0,0.000,0,0,0.000,1294,758,1.300,0,0,0.000,10.012,1.901,10.445,13.608,2.998,0.513,3.135,16.094,3.585,0.537,3.714,15.629,3.430,0.851,3.596,0.000,0.000,0.000,0.000,13.608,2.998,0.513,3.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.094,3.585,0.537,3.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.629,3.430,0.851,3.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.012,1.901,10.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-15 16:06:00,49.632,230.938,230.383,229.245,230.189,399.778,397.722,397.730,398.410,10.075,17.813,14.975,14.288,0.937,0.979,0.959,0.962,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,10.079,0.937,0.000,1.000,0.000,1.000,17.817,0.980,0.000,1.000,0.000,1.000,14.900,0.965,0.000,1.000,1.000,0.960,1.000,2.179,4.018,3.291,9.488,0.425,0.470,0.798,1.692,2.327,4.104,3.433,9.863,0.000,0.000,0.000,2.179,0.424,2.325,0.000,0.000,0.000,0.000,0.000,0.000,4.018,0.469,4.100,0.000,0.000,0.000,0.000,0.000,0.000,3.291,0.796,3.412,0.000,0.000,0.000,0.000,0.000,0.000,9.488,1.692,9.880,0.000,0.000,0.000,35652.398,52310.699,36973.699,124936.797,11388.000,24038.301,226.200,32874.102,18993.301,443.500,17081.600,19392.699,499.500,61226.898,62407.301,1166.000,13755.800,11059.200,14522.800,39337.801,3236.100,8947.000,1572.800,5983.900,3610.300,1465.000,2276.600,10428.200,1818.000,11481.000,22951.301,4841.000,41770.898,54782.500,44785.500,141338.906,11644.600,28518.900,1607.400,33632.898,19556.900,1592.800,17621.100,25241.600,1922.900,62778.602,73292.000,5107.500,0.700,149,166,124,146,54.300,149,0,1.449,75,166,0,1.454,52,124,0,1.439,74,0,0,0.000,2948,1276,2.600,0,0,0.000,0,0,0.000,1738,697,1.600,0,0,0.000,0,0,0.000,1323,866,1.300,0,0,0.000,10.125,1.894,10.550,13.603,2.997,0.515,3.134,16.460,3.673,0.529,3.798,15.730,3.455,0.850,3.618,0.000,0.000,0.000,0.000,13.603,2.997,0.515,3.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.460,3.673,0.529,3.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.730,3.455,0.850,3.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.125,1.894,10.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
