Time,Freq_Hz,Va_V,Vb_V,Vc_V,Vnavg_V,Vab_V,Vbc_V,Vca_V,Vlavg_V,Ia_A,Ib_A,Ic_A,Iavg_A,PFa,PFb,PFc,PF,LCavg,LCa,LCb,LCc,LC001,LC002,LC003,LC004,LC005,LC006,LC007,LC008,LC009,LCs1,LCs2,LCs3,I001_A,PF001,I002_A,PF002,I003_A,PF003,I004_A,PF004,I005_A,PF005,I006_A,PF006,I007_A,PF007,I008_A,PF008,I009_A,PF009,PFs1,PFs2,PFs3,Pa_kW,Pb_kW,Pc_kW,P_kW,Qa_kvar,Qb_kvar,Qc_kvar,Q_kvar,Sa_kVA,Sb_kVA,Sc_kVA,S_kVA,P001_kW,Q001_kvar,S001_kVA,P002_kW,Q002_kvar,S002_kVA,P003_kW,Q003_kvar,S003_kVA,P004_kW,Q004_kvar,S004_kVA,P005_kW,Q005_kvar,S005_kVA,P006_kW,Q006_kvar,S006_kVA,P007_kW,Q007_kvar,S007_kVA,P008_kW,Q008_kvar,S008_kVA,P009_kW,Q009_kvar,S009_kVA,Ps1_kW,Qs1_kvar,Ss1_kVA,Ps2_kW,Qs2_kvar,Ss2_kVA,Ps3_kW,Qs3_kvar,Ss3_kVA,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EP001_IMP_kWh,EP002_IMP_kWh,EP003_IMP_kWh,EP004_IMP_kWh,EP005_IMP_kWh,EP006_IMP_kWh,EP007_IMP_kWh,EP008_IMP_kWh,EP009_IMP_kWh,EPs1_IMP_kWh,EPs2_IMP_kWh,EPs3_IMP_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQ001_IMP_kvarh,EQ002_IMP_kvarh,EQ003_IMP_kvarh,EQ004_IMP_kvarh,EQ005_IMP_kvarh,EQ006_IMP_kvarh,EQ007_IMP_kvarh,EQ008_IMP_kvarh,EQ009_IMP_kvarh,EQs1_IMP_kvarh,EQs2_IMP_kvarh,EQs3_IMP_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,ES001_kVAh,ES002_kVAh,ES003_kVAh,ES004_kVAh,ES005_kVAh,ES006_kVAh,ES007_kVAh,ES008_kVAh,ES009_kVAh,ESs1_kVAh,ESs2_kVAh,ESs3_kVAh,Unbl_V,THD_Va,THD_Vb,THD_Vc,THD_Vavg,Unbl_I,OTHD_Va,ETHD_Va,CF_Va,THFF_Va,OTHD_Vb,ETHD_Vb,CF_Vb,THFF_Vb,OTHD_Vc,ETHD_Vc,CF_Vc,THFF_Vc,OTHD_I001,ETHD_I001,KF_I001,OTHD_I002,ETHD_I002,KF_I002,OTHD_I003,ETHD_I003,KF_I003,OTHD_I004,ETHD_I004,KF_I004,OTHD_I005,ETHD_I005,KF_I005,OTHD_I006,ETHD_I006,KF_I006,OTHD_I007,ETHD_I007,KF_I007,OTHD_I008,ETHD_I008,KF_I008,OTHD_I009,ETHD_I009,KF_I009,DMD_P_kW,DMD_Q_kvar,DMD_S_kVA,DMD_Ia_A,DMD_Pa_kW,DMD_Qa_kvar,DMD_Sa_kVA,DMD_Ib_A,DMD_Pb_kW,DMD_Qb_kvar,DMD_Sb_kVA,DMD_Ic_A,DMD_Pc_kW,DMD_Qc_kvar,DMD_Sc_kVA,DMD_I001_A,DMD_P001_kW,DMD_Q001_kvar,DMD_S001_kVA,DMD_I002_A,DMD_P002_kW,DMD_Q002_kvar,DMD_S002_kVA,DMD_I003_A,DMD_P003_kW,DMD_Q003_kvar,DMD_S003_kVA,DMD_I004_A,DMD_P004_kW,DMD_Q004_kvar,DMD_S004_kVA,DMD_I005_A,DMD_P005_kW,DMD_Q005_kvar,DMD_S005_kVA,DMD_I006_A,DMD_P006_kW,DMD_Q006_kvar,DMD_S006_kVA,DMD_I007_A,DMD_P007_kW,DMD_Q007_kvar,DMD_S007_kVA,DMD_I008_A,DMD_P008_kW,DMD_Q008_kvar,DMD_S008_kVA,DMD_I009_A,DMD_P009_kW,DMD_Q009_kvar,DMD_S009_kVA,DMD_Ps1_kW,DMD_Qs1_kvar,DMD_Ss1_kVA,DMD_Ps2_kW,DMD_Qs2_kvar,DMD_Ss2_kVA,DMD_Ps3_kW,DMD_Qs3_kvar,DMD_Ss3_kVA,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8
2022-08-05 15:57:00,49.402,213.177,210.984,212.721,212.294,368.673,366.656,367.297,367.542,21.107,26.787,13.269,20.387,-0.990,0.992,-0.929,-0.114,L,R,L,L,R,R,R,L,R,R,L,R,R,L,R,R,21.117,-0.990,0.000,1.000,0.000,1.000,26.793,0.991,0.000,1.000,0.000,1.000,13.287,-0.928,0.000,1.000,0.000,1.000,-0.121,1.000,1.000,-4.455,5.604,-2.623,-1.473,0.000,0.167,-0.199,-0.032,4.500,5.652,2.822,12.973,-4.455,0.000,4.501,0.000,0.000,0.000,0.000,0.000,0.000,5.604,0.167,5.653,0.000,0.000,0.000,0.000,0.000,0.000,-2.623,-0.199,2.827,0.000,0.000,0.000,0.000,0.000,0.000,-1.572,-0.026,12.952,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.398,36615.801,122774.000,11387.000,23524.699,226.200,32107.900,18469.199,443.500,17081.600,19034.801,499.500,60459.699,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.000,44406.398,139115.703,11644.600,27991.301,1607.400,32853.801,19019.500,1592.800,17621.100,24862.500,1922.900,61999.500,71847.898,5107.500,1.000,77,79,76,77,75.500,77,0,1.424,0,79,0,1.429,0,76,0,1.424,0,1381,836,1.300,0,0,0.000,0,0,0.000,1101,473,1.200,0,0,0.000,0,0,0.000,2038,1231,2.300,0,0,0.000,0,0,0.000,-2.650,-0.324,13.418,25.746,-5.423,-0.294,5.487,25.228,5.282,0.147,5.343,12.113,-2.509,-0.176,2.588,25.746,-5.423,-0.294,5.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.228,5.282,0.147,5.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.113,-2.509,-0.176,2.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.650,-0.324,13.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 15:58:00,49.497,212.979,210.506,212.886,212.124,368.046,366.431,367.175,367.217,21.232,27.014,11.396,19.880,-0.989,0.989,-0.967,-0.094,L,C,L,L,C,R,R,L,R,R,L,R,R,L,R,R,21.236,-0.989,0.000,1.000,0.000,1.000,27.023,0.989,0.000,1.000,0.000,1.000,11.415,-0.965,0.000,1.000,0.000,1.000,-0.094,1.000,1.000,-4.472,5.623,-2.345,-1.193,0.019,0.148,-0.205,-0.038,4.522,5.686,2.426,12.634,-4.472,0.019,4.523,0.000,0.000,0.000,0.000,0.000,0.000,5.623,0.148,5.688,0.000,0.000,0.000,0.000,0.000,0.000,-2.345,-0.205,2.430,0.000,0.000,0.000,0.000,0.000,0.000,-1.193,-0.038,12.632,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.500,36615.801,122774.102,11387.000,23524.699,226.200,32108.000,18469.199,443.500,17081.600,19034.801,499.500,60459.801,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.102,44406.398,139115.797,11644.600,27991.301,1607.400,32853.898,19019.500,1592.800,17621.100,24862.500,1922.900,61999.602,71847.898,5107.500,1.100,79,87,75,80,78.300,79,0,1.425,0,87,0,1.430,0,75,0,1.424,0,1359,567,1.300,0,0,0.000,0,0,0.000,1093,576,1.200,0,0,0.000,0,0,0.000,1963,1277,2.200,0,0,0.000,0,0,0.000,-2.650,-0.324,13.418,25.746,-5.423,-0.294,5.487,25.228,5.282,0.147,5.343,12.113,-2.509,-0.176,2.588,25.746,-5.423,-0.294,5.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.228,5.282,0.147,5.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.113,-2.509,-0.176,2.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.484,-0.277,13.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 15:59:00,49.680,213.232,210.875,213.282,212.463,368.717,367.244,367.666,367.875,21.265,27.017,11.512,19.932,-0.992,0.991,-0.967,-0.097,L,C,L,L,C,R,R,L,R,R,L,R,R,L,R,R,21.225,-0.994,0.000,1.000,0.000,1.000,27.080,0.989,0.000,1.000,0.000,1.000,11.497,-0.968,0.000,1.000,0.000,1.000,-0.097,1.000,1.000,-4.496,5.646,-2.375,-1.226,0.045,0.129,-0.193,-0.019,4.534,5.697,2.455,12.687,-4.496,0.045,4.525,0.000,0.000,0.000,0.000,0.000,0.000,5.646,0.129,5.709,0.000,0.000,0.000,0.000,0.000,0.000,-2.375,-0.193,2.453,0.000,0.000,0.000,0.000,0.000,0.000,-1.226,-0.019,12.676,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.602,36615.801,122774.203,11387.000,23524.699,226.200,32108.100,18469.199,443.500,17081.600,19034.801,499.500,60459.898,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.199,44406.398,139115.906,11644.600,27991.301,1607.400,32854.000,19019.500,1592.800,17621.100,24862.500,1922.900,61999.699,71847.898,5107.500,1.100,82,87,79,82,78.000,82,0,1.425,0,87,0,1.430,0,79,0,1.425,0,1372,353,1.300,0,0,0.000,0,0,0.000,1090,657,1.200,0,0,0.000,0,0,0.000,2028,1258,2.200,0,0,0.000,0,0,0.000,-2.484,-0.277,13.356,24.664,-5.195,-0.215,5.256,25.959,5.430,0.147,5.490,11.926,-2.472,-0.179,2.547,24.664,-5.195,-0.215,5.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.959,5.430,0.147,5.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.926,-2.472,-0.179,2.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.237,-0.247,13.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:00:00,49.961,213.844,211.457,213.971,213.091,369.470,368.315,368.847,368.877,21.089,26.887,11.378,19.785,-0.990,0.988,-0.970,-0.096,L,C,L,L,C,R,R,L,R,R,L,R,R,L,R,R,21.088,-0.990,0.000,1.000,0.000,1.000,26.870,0.989,0.000,1.000,0.000,1.000,11.367,-0.971,0.000,1.000,0.000,1.000,-0.096,1.000,1.000,-4.466,5.618,-2.362,-1.210,0.065,0.084,-0.168,-0.019,4.510,5.686,2.435,12.630,-4.466,0.065,4.510,0.000,0.000,0.000,0.000,0.000,0.000,5.618,0.084,5.683,0.000,0.000,0.000,0.000,0.000,0.000,-2.362,-0.168,2.432,0.000,0.000,0.000,0.000,0.000,0.000,-1.210,-0.019,12.622,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.699,36615.801,122774.297,11387.000,23524.699,226.200,32108.199,18469.199,443.500,17081.600,19034.801,499.500,60460.000,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.301,44406.398,139116.000,11644.600,27991.301,1607.400,32854.102,19019.500,1592.800,17621.100,24862.500,1922.900,61999.801,71847.898,5107.500,1.100,86,85,72,81,78.200,86,0,1.426,0,85,0,1.430,0,72,0,1.424,0,1363,867,1.300,0,0,0.000,0,0,0.000,1095,702,1.200,0,0,0.000,0,0,0.000,1983,1261,2.100,0,0,0.000,0,0,0.000,-2.237,-0.247,13.293,24.664,-5.195,-0.215,5.256,25.959,5.430,0.147,5.490,11.926,-2.472,-0.179,2.547,24.664,-5.195,-0.215,5.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.959,5.430,0.147,5.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.926,-2.472,-0.179,2.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.237,-0.247,13.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:01:00,50.127,214.327,211.948,214.303,213.526,370.448,368.844,369.582,369.625,21.072,26.848,11.339,19.753,-0.988,0.992,-0.972,-0.093,L,C,L,L,C,R,R,L,R,R,L,R,R,L,R,R,21.062,-0.989,0.000,1.000,0.000,1.000,26.893,0.990,0.000,1.000,0.000,1.000,11.315,-0.974,0.000,1.000,0.000,1.000,-0.093,1.000,1.000,-4.462,5.642,-2.361,-1.181,0.078,0.058,-0.149,-0.013,4.516,5.690,2.430,12.637,-4.462,0.078,4.514,0.000,0.000,0.000,0.000,0.000,0.000,5.642,0.058,5.700,0.000,0.000,0.000,0.000,0.000,0.000,-2.361,-0.149,2.425,0.000,0.000,0.000,0.000,0.000,0.000,-1.181,-0.013,12.653,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.801,36615.801,122774.398,11387.000,23524.699,226.200,32108.301,18469.199,443.500,17081.600,19034.801,499.500,60460.102,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.398,44406.398,139116.094,11644.600,27991.301,1607.400,32854.199,19019.500,1592.800,17621.100,24862.500,1922.900,61999.898,71847.898,5107.500,1.100,82,86,69,79,78.600,82,0,1.425,0,86,0,1.430,0,69,0,1.423,0,1356,510,1.300,0,0,0.000,0,0,0.000,1091,651,1.200,0,0,0.000,0,0,0.000,1987,1264,2.200,0,0,0.000,0,0,0.000,-2.017,-0.219,13.257,24.118,-5.081,-0.174,5.140,26.403,5.523,0.134,5.581,11.879,-2.459,-0.179,2.536,24.118,-5.081,-0.174,5.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.806,5.611,0.119,5.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.826,-2.448,-0.180,2.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.798,-0.192,13.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:02:00,50.216,214.350,211.864,214.248,213.488,370.542,368.870,369.647,369.686,21.060,26.808,11.338,19.736,-0.986,0.994,-0.967,-0.092,L,C,L,L,C,R,R,L,R,R,L,R,R,L,R,R,21.061,-0.986,0.000,1.000,0.000,1.000,26.870,0.992,0.000,1.000,0.000,1.000,11.338,-0.967,0.000,1.000,0.000,1.000,-0.091,1.000,1.000,-4.451,5.645,-2.349,-1.155,0.085,0.046,-0.137,-0.007,4.514,5.680,2.429,12.623,-4.451,0.085,4.515,0.000,0.000,0.000,0.000,0.000,0.000,5.645,0.046,5.693,0.000,0.000,0.000,0.000,0.000,0.000,-2.349,-0.137,2.430,0.000,0.000,0.000,0.000,0.000,0.000,-1.155,-0.007,12.642,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51020.898,36615.801,122774.500,11387.000,23524.699,226.200,32108.400,18469.199,443.500,17081.600,19034.801,499.500,60460.199,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.500,44406.398,139116.203,11644.600,27991.301,1607.400,32854.301,19019.500,1592.800,17621.100,24862.500,1922.900,62000.000,71847.898,5107.500,1.100,81,80,68,76,78.500,81,0,1.425,0,80,0,1.423,0,68,0,1.423,0,1358,831,1.300,0,0,0.000,0,0,0.000,1097,546,1.200,0,0,0.000,0,0,0.000,1962,1282,2.200,0,0,0.000,0,0,0.000,-1.798,-0.192,13.208,23.546,-4.961,-0.131,5.020,26.806,5.611,0.119,5.664,11.826,-2.448,-0.180,2.525,22.985,-4.844,-0.087,4.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.819,5.613,0.117,5.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.760,-2.436,-0.180,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.667,-0.150,13.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:03:00,50.275,214.374,213.187,214.536,214.033,371.816,369.412,370.034,370.421,21.333,20.919,11.426,17.893,-0.982,0.982,-0.972,-0.217,C,C,L,L,C,R,R,L,R,R,L,R,R,C,R,R,21.338,-0.982,0.000,1.000,0.000,1.000,20.911,0.982,0.000,1.000,0.000,1.000,11.428,-0.971,0.000,1.000,0.000,1.000,-0.217,1.000,1.000,-4.493,4.379,-2.381,-2.496,0.098,0.287,-0.124,0.261,4.573,4.460,2.451,11.484,-4.493,0.098,4.574,0.000,0.000,0.000,0.000,0.000,0.000,4.379,0.287,4.458,0.000,0.000,0.000,0.000,0.000,0.000,-2.381,-0.124,2.452,0.000,0.000,0.000,0.000,0.000,0.000,-2.496,0.261,11.477,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51021.000,36615.801,122774.602,11387.000,23524.699,226.200,32108.500,18469.199,443.500,17081.600,19034.801,499.500,60460.301,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.602,44406.398,139116.297,11644.600,27991.301,1607.400,32854.398,19019.500,1592.800,17621.100,24862.500,1922.900,62000.102,71847.898,5107.500,0.600,80,91,72,81,54.900,80,0,1.425,0,91,0,1.431,0,72,0,1.424,0,1349,881,1.200,0,0,0.000,0,0,0.000,1476,680,1.400,0,0,0.000,0,0,0.000,2017,1237,2.200,0,0,0.000,0,0,0.000,-1.667,-0.150,13.077,22.985,-4.844,-0.087,4.901,26.819,5.613,0.117,5.665,11.760,-2.436,-0.180,2.510,22.985,-4.844,-0.087,4.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.819,5.613,0.117,5.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.760,-2.436,-0.180,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.667,-0.150,13.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:04:00,50.255,214.262,213.140,214.471,213.958,371.728,369.548,369.894,370.390,21.280,20.971,11.450,17.900,-0.985,0.983,-0.969,-0.216,C,C,L,L,C,R,R,L,R,R,L,R,R,C,R,R,21.273,-0.987,0.000,1.000,0.000,1.000,20.985,0.983,0.000,1.000,0.000,1.000,11.431,-0.971,0.000,1.000,0.000,1.000,-0.216,1.000,1.000,-4.493,4.395,-2.381,-2.479,0.098,0.287,-0.130,0.254,4.559,4.470,2.457,11.486,-4.499,0.098,4.558,0.000,0.000,0.000,0.000,0.000,0.000,4.398,0.293,4.473,0.000,0.000,0.000,0.000,0.000,0.000,-2.381,-0.130,2.451,0.000,0.000,0.000,0.000,0.000,0.000,-2.482,0.261,11.480,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51021.102,36615.801,122774.703,11387.000,23524.699,226.200,32108.600,18469.199,443.500,17081.600,19034.801,499.500,60460.398,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.602,44406.398,139116.297,11644.600,27991.301,1607.400,32854.398,19019.500,1592.800,17621.100,24862.500,1922.900,62000.102,71847.898,5107.500,0.600,80,89,75,81,54.000,80,0,1.425,0,89,0,1.430,0,75,0,1.424,0,1349,753,1.200,0,0,0.000,0,0,0.000,1467,505,1.400,0,0,0.000,0,0,0.000,2014,1263,2.100,0,0,0.000,0,0,0.000,-1.601,-0.094,12.883,22.401,-4.722,-0.043,4.778,26.515,5.552,0.128,5.601,11.731,-2.430,-0.179,2.504,22.401,-4.722,-0.043,4.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.126,5.469,0.143,5.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.694,-2.422,-0.179,2.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.560,-0.035,12.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:05:00,50.265,214.309,213.062,214.016,213.795,371.629,369.001,369.825,370.152,21.044,20.878,13.006,18.309,-0.987,0.983,-0.976,-0.238,C,C,L,L,C,R,R,L,R,R,L,R,R,C,R,R,21.041,-0.987,0.000,1.000,0.000,1.000,20.870,0.983,0.000,1.000,0.000,1.000,13.004,-0.976,0.000,1.000,0.000,1.000,-0.238,1.000,1.000,-4.453,4.372,-2.717,-2.798,0.098,0.287,-0.104,0.280,4.510,4.448,2.784,11.742,-4.453,0.098,4.509,0.000,0.000,0.000,0.000,0.000,0.000,4.372,0.287,4.447,0.000,0.000,0.000,0.000,0.000,0.000,-2.717,-0.104,2.783,0.000,0.000,0.000,0.000,0.000,0.000,-2.798,0.280,11.740,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51021.102,36615.801,122774.703,11387.000,23524.699,226.200,32108.600,18469.199,443.500,17081.600,19034.801,499.500,60460.398,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.699,44406.398,139116.406,11644.600,27991.301,1607.400,32854.500,19019.500,1592.800,17621.100,24862.500,1922.900,62000.199,71847.898,5107.500,0.500,76,89,72,79,44.300,76,0,1.424,0,89,0,1.431,0,72,0,1.424,0,1326,520,1.200,0,0,0.000,0,0,0.000,1476,451,1.400,0,0,0.000,0,0,0.000,1732,1094,1.800,0,0,0.000,0,0,0.000,-1.560,-0.035,12.678,21.846,-4.607,0.001,4.662,26.126,5.469,0.143,5.520,11.694,-2.422,-0.179,2.496,21.846,-4.607,0.001,4.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.745,5.389,0.157,5.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.669,-2.416,-0.177,2.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.549,0.009,12.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-08-05 16:06:00,50.196,214.201,211.605,213.853,213.220,369.785,367.984,369.076,368.948,21.078,27.104,13.145,20.443,-0.990,0.992,-1.000,-0.130,C,C,L,L,C,R,R,L,R,R,L,R,R,C,R,R,21.076,-0.990,0.000,1.000,0.000,1.000,27.100,0.992,0.000,1.000,0.000,1.000,13.152,-1.000,0.000,1.000,0.000,1.000,-0.130,1.000,1.000,-4.471,5.688,-2.912,-1.695,0.085,0.052,-0.111,0.026,4.515,5.735,2.811,13.062,-4.471,0.085,4.514,0.000,0.000,0.000,0.000,0.000,0.000,5.688,0.052,5.734,0.000,0.000,0.000,0.000,0.000,0.000,-2.912,-0.111,2.812,0.000,0.000,0.000,0.000,0.000,0.000,-1.695,0.026,13.041,0.000,0.000,0.000,0.000,0.000,0.000,35137.801,51021.199,36615.801,122774.797,11387.000,23524.699,226.200,32108.699,18469.199,443.500,17081.600,19034.801,499.500,60460.500,61011.699,1166.000,13668.000,10975.500,14410.300,39053.801,3200.700,8894.600,1572.800,5956.200,3554.300,1465.000,2245.900,10346.400,1818.000,11387.200,22761.100,4841.000,41243.301,53466.801,44406.398,139116.500,11644.600,27991.301,1607.400,32854.602,19019.500,1592.800,17621.100,24862.500,1922.900,62000.301,71847.898,5107.500,1.200,80,84,76,80,69.300,80,0,1.425,0,84,0,1.430,0,76,0,1.424,0,1332,823,1.200,0,0,0.000,0,0,0.000,1080,563,1.200,0,0,0.000,0,0,0.000,1773,1051,1.900,0,0,0.000,0,0,0.000,-1.549,0.009,12.511,21.444,-4.522,0.029,4.579,25.745,5.389,0.157,5.441,11.669,-2.416,-0.177,2.491,21.444,-4.522,0.029,4.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.745,5.389,0.157,5.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.669,-2.416,-0.177,2.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.549,0.009,12.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
